personID,managerID
37842,35119
37843,33433
37844,35126
37845,33353
37846,35054
37847,37848
37849,33293
37850,35016
37852,35187
37853,37854
37855,35076
37856,33801
37857,37858
37859,36456
37861,37862
37864,36514
37865,33705
37866,37867
37870,34291
37871,37872
37874,37875
37876,37473
37878,34116
37879,35526
37881,33807
37882,33632
37883,33558
37884,33839
37885,34520
37886,35531
37887,37888
37889,35738
37890,34369
37891,34248
37892,33435
37893,33606
37894,35242
37895,34633
37896,33561
37897,33634
37898,34447
37899,37900
37901,35987
37902,37903
37905,37906
37908,33567
37909,33643
37910,37911
37913,37914
37915,35919
37916,35052
37917,33686
37918,37919
37921,33278
37922,33959
37923,37329
37924,35387
37925,34079
37927,33491
37928,35390
37929,37930
37931,35686
37932,37933
37934,35774
37936,35628
37937,35136
37939,37940
37942,37943
37944,35291
37945,33380
37946,34400
37947,36861
37948,37949
37950,33825
37951,33961
37952,37953
37954,36046
37955,35339
37957,33543
37958,34467
37959,37960
37963,34476
37965,34703
37966,35922
37967,33543
37969,37970
37972,34846
37973,34600
37974,34836
37975,36586
37976,37495
37977,33583
37978,34737
37979,35736
37980,36183
37981,34591
37982,35944
37983,37984
37985,37986
37987,37988
37989,36183
37990,33907
37991,34369
37992,37993
37996,34449
37997,34128
37998,37999
38000,38001
38002,34001
38003,34507
38004,35126
38005,34682
38006,38007
38009,35453
38010,33876
38012,38013
38015,33680
38016,34402
38018,34212
38019,33543
38020,33814
38021,38022
38024,33543
38026,33659
38027,34248
38028,34874
38029,33700
38030,33907
38031,38032
38033,34036
38034,33640
38035,34168
38036,38037
38038,35076
38039,35959
38040,35361
38041,34808
38042,38043
38044,38045
38046,37786
38047,34084
38048,35915
38050,36023
38051,33315
38053,38054
38055,38056
38057,36861
38058,35555
38059,33328
38060,34920
38061,38062
38063,33543
38064,34600
38065,33583
38066,37196
38067,34960
38069,33543
38070,34679
38071,35304
38072,36945
38073,34341
38074,33634
38075,33543
38076,38077
38079,36502
38080,33981
38081,35379
38082,33954
38083,34559
38084,38085
38086,33700
38087,38088
38089,34631
38090,35104
38091,38085
38092,34498
38093,35029
38094,35858
38095,33543
38096,33741
38097,37500
38098,33655
38099,36392
38101,34631
38102,36882
38103,37820
38105,34498
38106,33632
38107,33987
38108,34294
38109,34393
38110,33680
38112,35024
38113,38114
38115,36888
38116,38117
38119,38120
38122,34038
38123,33543
38124,34455
38125,35404
38126,38127
38129,35689
38131,33959
38132,38133
38134,38135
38139,34637
38140,34869
38141,34352
38142,38143
38145,33682
38146,38147
38149,38150
38152,34307
38153,34225
38154,38155
38156,35054
38157,38150
38158,34360
38159,34170
38160,33564
38161,38162
38163,33533
38164,33827
38166,38167
38168,38169
38170,38171
38173,38174
38176,36847
38177,33558
38178,33581
38180,34755
38181,34294
38182,37264
38183,38037
38184,37514
38185,38186
38187,38188
38189,38190
38191,38192
38193,36562
38194,35029
38195,33970
38196,34877
38197,36183
38199,33597
38200,38201
38202,33335
38203,38204
38205,34343
38206,34248
38207,34726
38208,36376
38209,35404
38210,38032
38211,33807
38212,36095
38213,33543
38214,35326
38215,35939
38216,38217
38218,36551
38219,34349
38220,38221
38222,33543
38223,33970
38224,38188
38225,33909
38226,35084
38228,38229
38231,33493
38232,35052
38233,33963
38234,34871
38236,34867
38237,36399
38238,35482
38239,38240
38241,34871
38242,33803
38243,38244
38245,35050
38246,34148
38247,37797
38249,38250
38252,38253
38256,34419
38257,38258
38259,35287
38260,37449
38261,35390
38262,33892
38263,38264
38265,35665
38267,33372
38268,34633
38269,38270
38271,38272
38274,34072
38275,38276
38277,34074
38278,37779
38279,33663
38280,35291
38281,38282
38283,38284
38285,33643
38286,34291
38287,38288
38291,38032
38292,33543
38294,35482
38295,35352
38296,38297
38298,33801
38299,35032
38300,38301
38303,34079
38305,37848
38306,35287
38307,38308
38309,35326
38310,38311
38312,38313
38314,33435
38315,36372
38316,35534
38317,38318
38319,33655
38321,37906
38323,38324
38325,38326
38327,35222
38328,34405
38329,38330
38333,38334
38336,33774
38338,38339
38340,37577
38341,38342
38344,33543
38345,33634
38346,38347
38348,38349
38350,33680
38351,34405
38352,38353
38354,34405
38355,38356
38357,35185
38358,33543
38359,36945
38361,38362
38363,34629
38364,33876
38365,37848
38366,33680
38367,34874
38368,37320
38369,34790
38370,38371
38372,34307
38373,33328
38374,34887
38375,38376
38377,37110
38380,37848
38381,33543
38382,38383
38386,35404
38387,33543
38388,37201
38389,35076
38390,33512
38391,35076
38392,38393
38394,38395
38396,38397
38400,33686
38401,33579
38402,34766
38404,33510
38405,34522
38407,34091
38409,34455
38410,36183
38412,33335
38413,34485
38414,38415
38416,38417
38419,33543
38420,35029
38421,35922
38422,38423
38425,34649
38426,38427
38428,38429
38430,37548
38432,33543
38433,37872
38435,38436
38437,36695
38438,33970
38439,38250
38441,34606
38442,38443
38444,36458
38445,34079
38446,34230
38447,33827
38449,35939
38450,34154
38451,33410
38452,34600
38453,35564
38454,35256
38455,33954
38456,38032
38457,34326
38460,36703
38461,36608
38462,34148
38463,38133
38464,33705
38465,36761
38466,34958
38467,38468
38469,38470
38472,34378
38474,38475
38477,35003
38478,38417
38480,38481
38483,33643
38484,34160
38485,34637
38486,38487
38488,33328
38489,34298
38490,34150
38491,34263
38492,37027
38494,38495
38496,33533
38497,35361
38498,33540
38499,38500
38502,33508
38503,33878
38504,38505
38506,38507
38509,33772
38510,33757
38511,36761
38512,34405
38513,38514
38515,33510
38516,38517
38518,33372
38519,34393
38520,34962
38521,36183
38522,35555
38523,34407
38524,37264
38525,35029
38526,34679
38527,34038
38528,34498
38529,34646
38531,34596
38533,38534
38536,35970
38537,34927
38538,37795
38539,33850
38540,38311
38541,35628
38542,38543
38544,34637
38545,34066
38546,34106
38548,38549
38551,38552
38554,35677
38556,38557
38558,33680
38559,33693
38560,34338
38561,38562
38563,35156
38564,34502
38565,34606
38566,33632
38567,33433
38568,38569
38571,35142
38572,33954
38573,38574
38576,38577
38578,33819
38579,38580
38582,33328
38583,38584
38585,33954
38586,34128
38587,34225
38589,38590
38592,38593
38596,35991
38598,35473
38600,36761
38601,36379
38602,34206
38603,37449
38604,38605
38606,38607
38608,33632
38609,38610
38613,38614
38615,35039
38616,33620
38617,33611
38618,34128
38619,35352
38620,36056
38621,33444
38622,38623
38626,38627
38630,38631
38632,34189
38633,34565
38634,38635
38638,38639
38640,33981
38641,38085
38642,38643
38645,38155
38646,33315
38647,37331
38648,38649
38652,33543
38653,34212
38654,38655
38656,35311
38657,34291
38658,36183
38659,38660
38661,35510
38662,38663
38664,38665
38667,38668
38672,38673
38674,36267
38676,38677
38678,33734
38679,38680
38682,33745
38683,34967
38684,38685
38686,33745
38687,33939
38688,33963
38689,34933
38690,34504
38691,36149
38693,38694
38696,36639
38697,35317
38698,36352
38699,38700
38702,35126
38703,38704
38705,36395
38706,36897
38708,37556
38709,33543
38710,34559
38711,38037
38712,35122
38713,34846
38714,38393
38716,38717
38718,38719
38721,38722
38724,34150
38725,36520
38726,38727
38729,38730
38731,34447
38732,34555
38734,34389
38735,37312
38736,38737
38738,34865
38739,35379
38740,38741
38742,33353
38743,34079
38745,33543
38746,38747
38748,34528
38750,34143
38751,38752
38753,33335
38754,33965
38755,36562
38756,38757
38759,34419
38760,38761
38762,38763
38765,34143
38766,35073
38767,37093
38771,33640
38772,34679
38773,33493
38774,33543
38776,35238
38777,35126
38778,34802
38780,34920
38781,38782
38786,38787
38788,38789
38790,33437
38791,34453
38792,36720
38794,38795
38797,33825
38798,34079
38800,35222
38801,34637
38802,33671
38804,34834
38805,38806
38808,38809
38810,36470
38811,33543
38812,38264
38813,33698
38814,33646
38815,38816
38817,36352
38818,34192
38820,33543
38821,38822
38823,33611
38824,37449
38825,34763
38826,34697
38828,34485
38829,33353
38830,34763
38831,36352
38832,33437
38833,35012
38835,36265
38836,33835
38837,33825
38838,33782
38839,38150
38841,33727
38842,34030
38843,35161
38844,38470
38845,34300
38847,38848
38849,35379
38850,34631
38851,33963
38852,36586
38853,38854
38855,36677
38856,34300
38858,33533
38859,34288
38860,37641
38861,34905
38862,33577
38863,35326
38864,33881
38865,38866
38867,34230
38868,38869
38870,34150
38871,33543
38873,35161
38875,36562
38876,34692
38877,38878
38879,38880
38883,38884
38885,35738
38886,38887
38888,38889
38890,34038
38891,33850
38892,34072
38893,34212
38894,38895
38896,34079
38897,36183
38899,35423
38900,34887
38901,35534
38902,33686
38903,33725
38904,34168
38905,33663
38906,34341
38907,38884
38908,33640
38909,34079
38911,38912
38914,37139
38915,33433
38916,34192
38918,38919
38921,33963
38922,38923
38925,33698
38926,37641
38927,34233
38928,34114
38929,34373
38930,35379
38931,38932
38934,33835
38935,34960
38936,34629
38937,35111
38939,38940
38941,38942
38944,37641
38946,34196
38947,38557
38948,37294
38950,34101
38951,34836
38952,33663
38953,38954
38957,33734
38958,35482
38959,35185
38960,33643
38961,38962
38963,35182
38964,38965
38967,34206
38968,35628
38969,38970
38973,38974
38976,34104
38977,33745
38978,33378
38979,33892
38981,38982
38984,38557
38985,33353
38986,37797
38987,37888
38988,34969
38989,38990
38992,33959
38993,33972
38994,33543
38996,38997
38999,34887
39000,33543
39002,35677
39003,33543
39005,39006
39007,33779
39008,34893
39010,33705
39011,34871
39012,33293
39013,34196
39014,36368
39016,34997
39018,39019
39020,34637
39021,33970
39022,39023
39025,35892
39026,39027
39029,39030
39031,33850
39032,33729
39033,36677
39034,35576
39035,33391
39036,35506
39037,34692
39039,33353
39040,35959
39041,35576
39042,34877
39043,35898
39044,36677
39045,34294
39046,34960
39048,37323
39049,39050
39052,35032
39053,39054
39055,37731
39057,34230
39058,39059
39061,34051
39062,34376
39063,39064
39066,38655
39067,33543
39068,33705
39069,33446
39070,39071
39072,33353
39073,34476
39074,35778
39075,33278
39076,39077
39078,34028
39079,35646
39080,39081
39083,33378
39084,35211
39086,33663
39087,33543
39088,33378
39089,36265
39090,33510
39091,34457
39092,39093
39094,39095
39097,35185
39098,34616
39099,33391
39100,39101
39103,33353
39104,39105
39106,39107
39108,39109
39110,33437
39111,34230
39112,35959
39113,34038
39114,34962
39115,34189
39116,34697
39118,39119
39121,34509
39122,33328
39123,39124
39125,35655
39127,37858
39128,37451
39129,39130
39132,35756
39134,33909
39135,34502
39136,34079
39137,35169
39138,35054
39139,34616
39140,33378
39141,35865
39142,37839
39144,34931
39145,33909
39146,33264
39147,36456
39148,39149
39150,34603
39151,39152
39154,35531
39155,33488
39156,33412
39157,36794
39158,39159
39161,33663
39162,39163
39164,33827
39166,33378
39167,35576
39168,36335
39169,39170
39174,39175
39177,33814
39178,39179
39182,35161
39183,34020
39184,39185
39186,33575
39187,33659
39188,39189
39190,39191
39192,33332
39193,34405
39194,39195
39198,33825
39199,39200
39201,34726
39203,35076
39204,39205
39207,34371
39208,33508
39209,36794
39210,37764
39211,39212
39213,34955
39215,35387
39216,33543
39218,33508
39219,33682
39220,33378
39221,34455
39222,34449
39223,33745
39224,36127
39225,34509
39226,39227
39228,33819
39229,34616
39230,34255
39232,39233
39234,34040
39235,35158
39236,35076
39237,39238
39240,37695
39241,39242
39245,33741
39246,34887
39247,39248
39250,34649
39251,33540
39252,39253
39255,38889
39256,34755
39257,34124
39258,35531
39259,39260
39262,34079
39264,36154
39265,34531
39266,39267
39269,33437
39270,34962
39271,33858
39272,35694
39274,39275
39276,34189
39277,34051
39278,34098
39279,36787
39281,33353
39282,36068
39283,35880
39284,39285
39286,35915
39287,34541
39289,38037
39290,39291
39292,33543
39294,34507
39295,39296
39298,33382
39299,39300
39302,35861
39303,33579
39304,34338
39305,39296
39306,33727
39307,39308
39310,38974
39312,35534
39313,39314
39315,33846
39316,35156
39317,33876
39318,33890
39319,39320
39321,36914
39322,34509
39323,34128
39324,36335
39325,33378
39326,34649
39327,35448
39328,34079
39329,35140
39330,33878
39331,37742
39332,34166
39333,34174
39334,35522
39335,35126
39336,33741
39337,39338
39339,39340
39342,39343
39344,34997
39346,33865
39347,35531
39348,39349
39351,35158
39353,34294
39354,33727
39355,35352
39356,36271
39357,33892
39358,39359
39360,33293
39361,34385
39362,34360
39363,39364
39365,39366
39367,37063
39368,34294
39369,34036
39370,39371
39372,35029
39373,34495
39374,39375
39376,38192
39378,39379
39380,33575
39381,33543
39383,35090
39384,34439
39385,33772
39386,34457
39388,39389
39390,34168
39391,34343
39392,39393
39394,34212
39395,39396
39398,33543
39400,34887
39401,35100
39402,36458
39403,34276
39404,34755
39405,33932
39406,37449
39407,39375
39408,34174
39409,35387
39410,34869
39411,33965
39412,33488
39413,35503
39414,35291
39415,34321
39416,33858
39417,35081
39418,38272
39419,34839
39420,39253
39422,38795
39423,39424
39425,34722
39426,33878
39427,34453
39428,33772
39429,35774
39430,39431
39433,35156
39434,39435
39438,33954
39439,39364
39441,34834
39442,36470
39445,33890
39446,35326
39447,36379
39448,34298
39449,34128
39450,39451
39454,34758
39455,38244
39456,33473
39457,33950
39458,36183
39459,34729
39460,33970
39461,39462
39464,34600
39465,39466
39467,39468
39469,35460
39470,39471
39473,33878
39474,34460
39475,35126
39476,34030
39477,35054
39478,36036
39480,39481
39483,39484
39485,39486
39487,39488
39489,33382
39490,33372
39491,38188
39492,34672
39494,38429
39495,38085
39496,36019
39497,35185
39498,34467
39499,39500
39502,39503
39505,39506
39508,35761
39509,33680
39510,34905
39511,39512
39514,33643
39515,36914
39517,36372
39518,34962
39519,39520
39523,39524
39526,34030
39527,34276
39528,34143
