personBusinessTitle,personBusinessTitleDetail
33518,8
33518,8
33280,8
33308,8
33336,8
33280,8
33518,8
33280,8
34253,8
33336,8
36377,8
33280,8
38198,8
35556,8
35988,8
33280,8
33280,8
33280,8
33280,8
33280,8
38530,8
38532,33421
38535,8
33708,8
33569,8
33569,8
33336,8
33280,8
35630,8
33518,8
33489,8
34067,8
38547,8
38550,8
38553,8
38555,8
34748,8
34141,8
33694,8
33280,8
37038,8
33336,8
33280,8
33336,8
33280,8
33280,8
38570,8
33622,8
33336,8
33518,8
33832,33344
33336,8
38581,33421
33336,8
38144,8
33280,8
33336,8
38588,8
38591,8
38595,8
38597,8
38599,8
33280,8
33270,8
34209,8
33336,8
35895,8
33708,8
33280,8
38611,8
33518,8
33569,8
36978,8
33407,8
33336,8
34067,8
33280,8
33336,8
38625,8
38628,8
33518,8
33336,8
38144,8
38637,8
33336,8
33280,8
33280,8
38644,8
34201,8
35744,8
33336,8
38651,33344
37588,8
33280,8
34067,8
33559,8
33336,8
33585,8
33765,8
33336,8
33376,8
38666,8
38670,8
33569,8
38675,33421
33336,8
33280,8
38681,8
33336,8
33336,8
38408,8
33280,8
33280,8
33280,8
34067,8
33280,8
38692,8
38695,8
33691,8
33333,8
33280,8
38701,8
33559,8
33280,8
33336,8
38707,8
33280,8
34226,8
33397,8
33482,8
36515,8
34986,8
38715,8
33270,8
36249,8
38723,8
33280,8
36521,8
38728,8
33518,8
33336,8
38733,8
34390,8
35556,8
33694,8
33336,8
33482,8
34496,8
33609,8
38744,8
33780,8
33559,8
38749,8
33280,8
35895,8
33336,8
37773,8
33308,8
38758,8
33336,8
38501,8
38764,8
33336,8
33336,8
38770,8
33336,8
33336,8
33494,8
38775,8
35239,8
33559,8
38779,8
33489,8
38784,8
38681,8
33708,8
33280,8
33569,8
38793,8
38796,8
33489,8
38799,8
33280,8
33489,8
38803,8
34054,8
38807,8
36845,8
33933,8
37645,8
34283,8
33336,8
33336,8
36281,8
33336,8
38819,8
33270,8
33270,8
33407,8
33336,8
34727,8
38827,8
33336,8
33609,8
33280,8
33280,8
33336,8
38834,8
33280,8
33280,8
33489,8
33336,8
38840,8
33280,8
33336,8
37592,8
38471,8
38846,8
33518,8
37560,8
33336,8
33336,8
33336,8
33708,8
34627,8
38857,8
33336,8
33565,8
34557,8
36757,8
33336,8
33280,8
33333,8
33367,8
33280,8
34918,8
33280,8
38872,8
38874,8
33336,8
34693,8
33518,8
38882,8
34936,8
33336,8
33569,8
36757,8
33336,8
33336,8
33336,8
33280,8
7,8
34082,8
38898,8
34246,8
33336,8
33280,8
33280,8
33308,8
33489,8
33336,8
33336,8
34936,8
33336,8
38910,8
38913,8
33336,8
33280,8
38917,8
38920,8
33280,8
38924,8
33336,8
33518,8
34234,8
33336,8
33559,8
33482,8
38933,8
33336,8
38555,8
33280,8
38938,8
33376,8
38943,8
38945,8
33280,8
34748,8
38949,8
33691,8
34054,8
33336,8
38955,8
33280,8
33280,8
33280,8
33644,8
7,8
33489,8
38966,8
34246,8
36220,8
38972,8
38975,8
33336,8
33336,8
33336,8
38980,8
38983,8
34748,8
33609,8
33336,8
33691,8
33454,8
38991,8
33280,8
33280,8
38995,8
38998,8
33280,8
39001,8
33494,8
39004,8
7,8
33780,8
39009,8
33336,8
34872,8
33280,8
33280,8
39015,8
39017,8
33518,8
33489,8
33280,8
39024,8
33518,8
39028,8
34970,8
33280,8
33518,8
34627,8
33336,8
33280,8
33336,8
39038,8
33354,8
33280,8
33336,8
33280,8
35899,8
34627,8
33280,8
39047,8
33280,8
39051,8
33336,8
33622,8
39056,8
33280,8
33691,8
33280,8
34067,8
33518,8
33280,8
36778,8
33280,8
33449,8
33691,8
34330,8
37645,8
33569,8
33280,8
33518,8
34004,34005
34568,8
33708,8
33336,8
39085,33421
33280,8
37620,8
33336,8
33280,8
33280,8
34458,8
33569,8
39096,8
33280,8
33280,8
33280,8
39102,8
33354,8
33708,8
33569,8
33569,8
33336,8
33280,8
33336,8
33336,8
33336,8
33336,8
39117,8
39120,8
33336,8
33336,8
33622,8
39126,8
33677,8
33407,8
39131,8
39133,8
33280,8
33336,8
34080,8
33609,8
34096,8
33280,8
33336,8
33280,8
39143,34572
33336,8
33280,8
33397,33777
33336,8
36929,8
34226,8
39153,8
33280,8
33489,8
33413,8
35162,8
39160,8
33336,8
35556,8
39165,33421
33336,8
33336,8
33280,8
39172,8
39176,8
33336,8
39181,8
36038,8
34021,8
33478,8
33489,8
33336,8
36827,8
33333,8
33333,8
33280,8
39196,8
33489,8
35375,8
39202,8
33280,8
39206,8
33569,8
33336,8
35162,8
35480,8
33518,8
39214,8
34067,8
39217,8
33336,8
33336,8
33336,8
33559,8
33336,8
33336,8
33442,8
33336,8
35165,8
33280,8
33280,8
39231,8
33708,8
33677,8
33397,8
33280,8
39239,8
37592,8
39243,8
33280,8
33280,8
39249,8
33280,8
33489,8
39254,8
36757,8
33336,8
33336,8
33280,8
39261,8
39263,8
33280,8
33708,8
39268,8
33336,8
33280,8
33280,8
39273,8
33478,8
33336,8
33280,8
34670,8
39280,8
33609,8
33336,8
33708,8
33518,8
34496,8
39288,33421
34748,8
38118,8
39293,8
33489,8
34394,8
33308,8
39301,8
36515,8
33336,8
33280,8
34394,8
33280,8
33622,8
39311,8
33280,8
39165,8
33489,8
33280,8
33489,8
33336,8
33518,8
33531,8
33280,8
33280,8
33336,8
33336,8
33336,8
33708,8
36526,8
33336,8
33280,8
33569,8
33280,8
33336,8
35523,8
33559,8
33280,8
33308,8
36521,8
33333,8
39345,8
38144,8
33336,8
39350,8
39352,8
33280,8
33280,8
35975,8
33280,8
33336,8
33494,8
33280,8
35293,8
33336,8
7,8
34598,33421
38715,8
33336,8
33280,8
33708,8
33280,8
34496,8
36827,8
39377,8
33569,8
33489,8
39382,8
33280,8
33280,8
33336,8
39387,8
36521,8
33280,8
33280,8
33622,8
33280,8
39397,8
39399,8
33280,8
33336,8
33336,8
33280,8
33336,8
33933,8
33336,8
36827,8
33280,8
33280,8
33336,8
33967,8
33308,8
33336,8
33336,8
35060,8
33280,8
33336,8
36214,8
33336,8
39421,8
38796,8
33691,8
33518,8
33280,8
33569,8
33280,8
33708,8
39432,8
33336,8
39437,8
33336,8
39440,8
34054,8
39444,8
33280,8
33336,8
36380,8
33280,8
33336,8
39453,8
34759,8
33280,8
33280,8
7,8
33585,8
33336,8
33336,8
39463,8
33280,8
33397,8
33518,8
33280,8
39472,8
33336,8
33336,8
33559,8
35364,8
33336,8
39479,33344
39482,33288
33489,8
33336,8
33518,8
33280,8
33280,8
33308,8
39493,8
37308,8
33308,8
33518,8
33280,8
33489,8
39501,8
39504,8
39507,8
35763,8
34141,8
33367,8
39513,8
33644,8
39516,8
33280,8
33336,8
39522,8
39525,33421
38179,8
33336,8
33280,8
36220,8
38840,8
35556,8
33280,8
39535,8
33270,8
33336,8
39540,8
33270,8
33280,8
33280,8
33569,8
39546,8
33280,8
33336,8
33280,8
33376,8
33397,8
33336,8
33407,8
33503,8
34021,8
33280,8
36845,8
33609,8
39562,8
33280,8
38198,8
33518,8
33280,8
39382,8
33280,8
33280,8
39572,8
33569,8
33708,8
39577,8
33280,8
39580,8
33947,8
33708,8
33336,8
33518,8
33336,8
33336,8
34568,8
33413,8
33862,8
33336,8
33735,8
39597,8
33585,8
33518,8
33336,8
33280,8
34226,8
33336,8
33518,8
39608,8
33336,8
33280,8
33518,8
33518,8
33569,8
39618,8
36757,8
33336,8
33280,8
33280,8
33280,8
33336,8
33280,8
33569,8
35327,8
39631,8
33336,8
39634,8
33336,8
39637,8
33336,8
36757,8
33280,8
33280,8
33336,8
33518,8
33494,8
33280,8
33280,8
33569,8
33280,8
39652,8
33569,8
34283,8
39657,8
34194,8
37773,8
33280,8
35744,8
33280,8
33336,8
33336,8
37402,34005
39668,8
33336,8
36249,8
39673,8
33780,8
33280,8
33336,8
36824,8
33944,8
39682,8
33280,8
33280,8
33336,8
39688,8
33280,8
33336,8
34390,8
37588,8
33336,8
33280,8
33280,8
33336,8
33280,8
33817,8
33627,8
33333,8
33616,8
33518,8
36839,8
39708,8
39711,8
39713,8
34067,8
33280,8
33442,8
39719,8
33280,8
33518,8
39723,8
39726,8
39729,8
39732,8
38637,8
33280,8
33280,8
38532,8
33280,8
39742,8
33336,8
33708,8
39746,8
33489,8
39749,8
33280,8
33644,8
39754,8
34178,8
33280,8
33559,8
33518,8
35940,8
33336,8
33270,8
33280,8
33280,8
33336,8
33336,8
39770,8
37837,8
39773,8
33280,8
33641,8
33336,8
33442,8
33336,8
39782,8
39784,8
38025,8
33308,8
39789,8
39792,8
34390,8
33569,8
39797,8
33280,8
33569,8
33270,8
33518,8
39805,8
33280,8
33862,8
33489,8
33694,8
33489,8
7,8
33585,8
34310,8
39817,8
33336,8
39820,8
39822,8
33280,8
33336,8
33489,8
33569,8
33569,8
39829,8
33280,8
33280,8
33280,8
39834,8
34246,8
33270,8
36526,8
33280,8
33280,8
33280,8
33280,8
33280,8
39847,33777
33817,8
39850,33344
33336,8
33780,8
39856,8
33489,8
33280,8
39181,8
34054,8
34610,8
33280,8
39865,8
33518,8
33336,8
33336,8
34748,8
33336,8
33413,8
33280,8
39875,8
33280,8
39878,8
33407,8
39773,8
33569,8
33280,8
33280,8
34390,8
34054,8
33518,8
39889,8
33280,8
34303,8
33280,8
33280,8
39896,8
36377,8
33336,8
33518,8
35513,8
33765,8
33518,8
33280,8
39908,8
39911,8
33280,8
34021,8
33280,8
35327,8
33280,8
33494,8
33336,8
33280,8
33280,8
33336,8
34226,8
33585,8
7,8
33336,8
36220,8
33336,8
33280,8
39933,8
33559,8
33280,8
33933,8
39938,8
39941,8
39507,8
33336,8
39947,8
33336,8
33336,8
39952,8
33518,8
39773,8
33336,8
39958,8
33280,8
36307,8
33376,8
33376,8
33336,8
33280,8
33336,8
33280,8
39969,8
33280,8
33336,8
33280,8
35165,8
33280,8
33569,8
39979,8
33336,8
33280,8
33489,8
33336,8
33569,8
35060,8
33280,8
39988,8
33644,8
33518,8
33336,8
33280,8
33280,8
33336,8
39997,8
33280,8
33482,8
40001,8
33280,8
33336,8
36497,8
35906,8
35562,8
34226,8
33280,8
40012,8
39172,8
33489,8
33280,8
33280,8
35562,8
33280,8
34021,8
40022,8
33336,8
40025,8
40027,8
40029,8
33280,8
33569,8
35123,8
40035,8
33280,8
33336,8
35480,8
34748,8
36883,8
33280,8
40046,33777
40049,8
36106,8
33280,8
34748,8
33518,8
34067,8
33336,8
40057,8
34067,8
33336,8
39732,8
33336,8
33336,8
33270,8
33760,8
37620,8
33559,8
34226,8
40071,8
35060,8
33336,8
33280,8
33308,8
33336,8
33280,8
33280,8
33280,8
34557,8
35231,8
36938,8
39908,8
34748,8
7,8
39723,8
40091,8
40093,8
33616,34912
33336,8
40098,8
33336,8
33489,8
34043,8
33280,8
33280,8
33947,8
40106,8
33489,8
33280,8
34246,8
33407,8
33336,8
33518,8
33569,8
33280,8
34918,8
40122,8
33336,8
35480,8
33644,8
33280,8
33308,8
40129,8
33280,8
33280,8
33280,8
33280,8
33336,8
40137,8
33336,8
33280,8
33280,8
33280,8
33280,8
40144,8
40146,33777
34496,8
35940,8
33518,40152
33336,8
35318,8
35193,8
33336,8
33280,8
40160,8
7,8
33518,40163
34303,8
33478,8
33367,8
33397,8
33280,8
33336,8
40172,8
33336,8
40175,8
33280,8
33336,8
40180,8
33280,8
40185,8
33336,8
33336,8
33336,8
33280,8
40191,8
33336,8
33280,8
33336,8
33336,8
40198,8
40200,8
33489,8
33280,8
40204,8
40208,8
33270,8
40212,8
37578,8
33308,8
33947,8
33569,8
40221,8
33336,8
35340,8
40226,8
33336,8
33489,8
33308,8
33569,8
40233,8
40236,40237
33280,8
35346,8
33280,8
33280,8
33569,8
40245,8
33336,8
33489,8
40250,8
33336,8
40254,8
33336,8
33518,8
39834,8
33280,8
33280,8
33677,8
40265,8
40267,8
40270,8
33336,8
40273,8
36000,8
33694,8
40282,8
33708,8
33691,8
33489,8
35722,8
33267,8
33569,8
33333,8
33518,8
33569,8
36431,8
39729,8
40298,8
40300,8
40303,33421
33947,8
34748,8
40308,8
33280,8
33280,8
33280,8
33691,8
33569,8
33336,8
33336,8
39038,8
33336,8
36623,8
33518,8
33308,8
33280,8
33280,8
33336,8
40328,8
33280,8
39896,8
40332,8
33336,8
33280,8
36526,8
33280,8
40339,8
33569,8
38198,8
33489,8
40344,8
40347,8
33565,8
33336,8
40351,33421
40353,8
33336,8
33336,8
40359,8
33407,8
40363,8
33280,8
33376,8
34226,8
40369,8
33336,8
40374,8
33336,8
34743,8
33336,8
33518,8
40380,33344
36220,8
35562,8
33336,8
34557,8
33336,8
33308,8
40389,8
33569,8
33280,8
33280,8
33559,8
40395,8
33336,8
33280,8
33280,8
38025,8
37804,8
33489,8
40405,8
40408,8
35364,8
34970,8
33280,8
34067,8
40416,8
33336,8
33569,8
33489,8
40423,8
33336,8
40427,8
33280,8
40430,8
33559,8
40433,8
33585,8
40437,8
33270,8
33518,8
33336,8
33489,8
33518,8
33280,8
33569,8
34226,8
33585,8
40144,8
33336,8
33280,8
33832,8
34557,8
40456,8
36932,8
38360,8
40462,8
33413,8
33489,8
33336,8
33280,8
33336,8
33280,8
33280,8
33336,8
33336,8
40474,8
37249,8
36938,8
33489,8
33336,8
33333,8
33336,8
40483,8
40485,8
34759,8
33518,8
33333,8
33518,8
33280,8
35318,8
33336,8
33280,8
33280,8
33280,8
40499,8
33280,8
33280,8
38555,8
33569,8
33280,8
33336,8
33336,8
33336,8
33280,8
40510,8
34054,8
33336,8
33336,8
33336,8
7,8
33336,8
33280,8
33336,8
33489,8
33641,8
33489,8
33280,8
33280,8
35318,8
33336,8
37064,8
34727,8
33280,8
35562,8
34936,8
33336,8
33336,8
34004,34005
40540,8
33413,8
33280,8
33518,8
33336,8
35060,8
40547,8
33336,8
33569,8
34077,8
33280,8
33280,8
33336,8
33430,8
36124,8
34077,8
40559,8
33336,8
40562,8
40564,8
34054,8
35318,8
33336,8
35899,8
40571,8
40574,8
33691,8
33336,8
7,8
40580,8
33489,8
33280,8
33489,8
33336,8
33336,8
33336,8
33280,8
33336,8
33397,8
40593,33421
36016,8
35375,8
33691,8
33489,8
40602,33421
33336,8
34557,8
33780,8
33518,8
33559,8
40611,8
33569,8
39634,8
39726,8
33644,8
33336,8
33280,8
33280,8
40621,8
33280,8
33559,8
33413,8
33280,8
40627,8
33280,8
33280,8
40632,8
40634,8
34918,8
33280,8
33280,8
40643,8
33280,8
33280,8
33336,8
33336,8
40649,8
36839,8
40653,8
37592,8
33336,8
36632,8
33489,8
40660,8
33489,8
34283,8
33489,8
33569,8
33280,8
40667,8
33280,8
34283,8
33280,8
40673,8
33280,8
33280,8
33559,8
34226,8
40680,8
40682,8
33518,8
40687,8
37249,8
33280,8
33336,8
36929,8
33518,8
37578,8
33489,8
33336,8
33336,8
33280,8
37964,8
33489,8
33677,8
33280,8
33280,8
33336,8
40709,8
33336,8
33494,8
34226,8
40714,8
33280,8
34021,8
33336,8
33329,8
40721,8
33518,8
33336,8
36028,8
34936,8
33280,8
36473,8
40733,8
33280,8
33280,8
33478,8
40740,8
33280,8
33336,8
33929,8
33336,8
40746,8
33336,8
34557,8
33308,8
33336,8
33280,8
33336,8
40755,8
34918,8
33336,8
33336,8
33336,8
40762,8
34226,8
34141,8
33518,8
33280,8
40771,8
33280,8
33280,8
33280,8
33336,8
33569,8
34077,8
7,8
40783,8
33494,8
39634,8
33518,8
33336,8
34748,8
40791,8
40793,8
33280,8
33336,8
33494,8
33280,8
33280,8
40801,8
33336,8
38570,8
33280,8
40808,8
33336,8
33270,8
33280,8
33336,8
33649,8
33336,8
33336,8
34246,8
40820,8
40823,8
33489,8
33336,8
33336,8
36877,8
33336,8
33691,8
37491,8
33336,8
34226,8
33308,8
37832,8
33280,8
33280,8
33569,8
40845,8
33280,8
40848,8
40845,8
40852,8
34970,8
35562,8
33559,8
40860,8
33336,8
33333,8
34668,8
33569,8
33280,8
40869,8
35523,8
35165,8
34743,8
33862,8
40877,34383
33280,8
33270,8
40882,8
36249,8
33336,8
40887,8
33336,8
34727,8
33622,8
34627,8
35042,8
33280,8
33280,8
40897,8
33336,8
40902,8
34209,8
34936,8
39634,8
33280,8
33336,8
33336,8
33336,8
33336,8
33280,8
40915,8
40917,8
33585,8
34246,8
34226,8
35609,8
40924,8
40927,8
39120,8
33622,8
33280,8
34141,8
33280,8
35562,8
33280,8
33336,8
33336,8
33280,8
33518,8
40942,8
40944,8
33336,8
33336,8
33336,8
40949,8
40952,8
33407,8
33336,8
34111,8
35763,8
33518,8
35340,8
40963,8
33644,8
40966,8
33569,8
33280,8
40783,8
36845,8
34067,8
33336,8
40974,8
33336,8
36929,8
40979,8
33336,8
33280,8
38408,8
33518,8
33489,8
40987,8
40990,8
35234,8
33933,8
33280,8
33569,8
33336,8
40997,8
40999,8
33708,8
33308,8
33622,8
33622,8
33569,8
34226,8
33336,8
35340,8
33336,8
33280,8
41014,8
34727,8
41017,8
41019,8
41022,8
33280,8
33280,8
41027,33777
41029,8
37620,8
33336,8
35488,8
41034,8
33518,8
33336,8
33518,8
33489,8
37491,8
33336,8
33280,8
33280,8
33569,8
33735,8
41047,8
35690,8
35042,8
33280,8
33280,8
33336,8
33280,8
41057,33421
36214,8
33333,8
34568,8
33336,8
41027,34005
33518,8
41069,8
33585,8
33280,8
41073,33777
33489,8
33569,8
35162,8
33336,8
33336,8
33280,8
33336,8
33518,8
41084,8
33489,8
33336,8
33367,8
41089,8
33691,8
41092,8
33280,8
33336,8
33280,8
33336,8
41098,8
33280,8
33280,8
33336,8
33677,8
36220,8
33518,33344
33280,8
34246,8
40303,33421
41109,8
41112,8
33280,8
41116,33421
33691,8
34246,8
34659,8
33280,8
34310,8
41124,8
41127,8
34004,34005
34677,8
33336,8
33280,8
34627,8
41134,8
41136,8
33280,8
33708,8
36978,33421
33336,8
41143,8
41145,8
33616,8
38764,8
41153,8
33336,8
7,8
38360,8
33336,8
33280,8
36560,8
33708,8
33622,8
34067,8
33308,8
36307,8
33336,8
35318,8
33559,8
33280,8
41173,8
33336,8
35340,8
33336,8
34054,8
38803,8
33489,8
33622,8
33569,8
33280,8
35318,8
39723,8
33280,8
35744,8
33280,8
33280,8
33336,8
36515,8
33336,8
39829,33421
34178,8
41198,8
40025,8
33489,8
41202,8
33933,8
33336,8
33333,8
33336,8
33280,8
33280,8
33280,8
41211,8
33518,8
7,8
33280,8
33280,8
33518,8
37406,8
34640,8
33489,8
33336,8
33280,8
33280,8
39047,8
33270,8
33280,8
35375,8
33280,8
33336,8
35246,8
33280,8
33708,8
33280,8
33280,8
35123,8
34226,8
41241,35217
41244,8
34557,8
33336,8
41250,8
34445,33538
36307,8
33280,8
41257,8
40979,8
33336,8
33336,8
33280,8
33280,8
34226,8
41265,8
34918,8
33308,8
33518,8
33336,8
36307,8
41272,8
7,8
34226,8
33644,8
33267,8
39952,8
33518,8
33336,8
33280,8
33280,8
33280,8
34054,8
33280,8
33585,8
33280,8
34209,8
33397,8
41292,8
33336,8
33336,8
33280,8
35236,8
39217,8
41299,8
41302,8
33280,8
33280,8
34799,8
37249,8
41308,8
33708,8
33336,8
41313,8
33336,8
36757,8
33336,8
33280,8
35630,8
39009,8
33280,8
41323,8
38332,8
38723,8
33336,8
33336,8
40783,8
33336,8
33336,8
33569,8
33280,8
33616,8
33569,8
37840,34572
33336,8
40395,8
41341,33421
41344,8
41346,8
33280,8
33489,8
33336,8
41351,33421
39829,33421
33336,8
41356,8
33280,8
41359,8
33336,8
41362,8
41365,8
33336,8
33270,8
33489,8
33559,8
41373,8
33336,8
38550,8
33280,8
41378,8
34021,8
33780,8
33280,8
41383,8
33280,8
36268,8
34004,34005
38118,8
41391,8
33518,8
33280,8
33518,8
33336,8
38588,8
33270,8
35366,8
33336,8
33280,8
37454,8
37005,8
33280,8
33569,8
33336,8
33518,8
33518,8
33336,8
35757,8
38406,8
33336,8
33336,8
33336,8
33336,8
33280,8
33336,8
36016,8
33336,8
35775,8
33336,8
41427,8
41429,8
33336,8
33270,8
34936,8
33336,8
33489,8
33280,8
33336,8
33280,8
33518,8
41442,8
33397,8
34021,8
33518,8
41450,8
33270,8
33518,8
33336,8
33336,8
33270,8
33336,8
33280,8
33336,8
33280,8
33708,8
35420,8
33489,8
41466,8
33677,8
33280,8
33280,8
38320,8
41472,33288
37350,8
36249,8
33280,8
33518,8
33280,8
34557,8
33518,8
33569,8
33280,8
39507,8
41487,8
33518,8
41491,8
33376,8
33336,8
41495,8
33336,8
33280,8
33336,8
33336,8
34918,8
37350,8
33336,8
33336,8
34330,8
40395,8
33708,8
33336,8
33336,8
41512,8
33336,8
36431,8
33270,8
34557,8
41519,36662
33333,8
33489,8
33518,8
35060,8
41526,8
33569,8
33518,8
36757,8
41533,8
33336,8
33336,8
33336,8
33280,8
33336,8
33280,8
41542,8
33336,8
36808,8
41547,8
41549,8
33280,8
33559,8
41554,8
41556,8
36249,8
41560,8
34246,8
33735,8
33280,8
34226,8
41568,8
33336,8
33489,8
33559,8
35562,8
33280,8
39850,8
33336,8
41577,8
33336,8
33489,8
34677,8
33280,8
41583,8
33280,8
33280,8
41588,8
33336,8
41591,8
33280,8
33336,8
33565,8
33336,8
33336,8
33280,8
33280,8
41602,33421
33694,8
33280,8
33518,8
33336,8
33336,8
33585,8
41612,8
33280,8
33518,8
33336,8
33518,8
33280,8
33336,8
33691,8
33280,8
33280,8
33336,8
33691,8
34627,8
37064,8
41631,8
33336,8
33280,8
36877,41636
7,8
33336,8
33336,8
33489,8
33518,8
33280,8
33336,8
33489,8
33280,8
